key=>0 value=>Vector[44.55436549522236, 23.132133429426005, -50.130047320427735, 5.490366034590988, 1.5111914411333862, 0.3111551272953676, -0.7469384931783914, 14.611060590731539, 10.59051798378021, -9.994070134079704, 3.5479586789181456, 26.05457981657843, 22.552972185136728, 11.677729079425253, 34.18218251073494, 2.0657501496764725, 31.9955019476624, 22.845293221718972, 42.09878475070533, -3.9285733885688736, 46.211680341868714, 29.174391325845257, 42.329443664988126, 14.31153788120576, 50.65988807602904, 5.921998028006206, 44.68693199086282, 10.795803248305521, 43.46004927898441, 2.16425604748672, 46.463196403506174, 20.623259567004954, 44.09973052015107, -4.611714202911894, 38.62755514179653, 8.834908902221843, 36.06406768610577, 19.06280456239562, 30.02886073948903, -1.4693405440900291, 21.448745671427254, 28.480659010368406, 16.51381876154903, -15.855279195743723, 17.960967303340816, 6.2180775983346335]

key=>1 value=>Vector[24.793672271974017, 9.553608102014291, -49.81466331063003, 0.9524405504418414, -2.5157238570360088, -2.8922544028662514, -3.153228942035324, 9.331709431566962, 3.2952004542311757, -15.198884132858847, 2.1019458016155377, 20.78749445862401, 12.320040482036633, 3.7073399658451445, 17.063683867088614, -6.387001455461481, 17.588320267827946, 13.860424895445485, 30.27471329815462, -16.868646080505663, 29.413069723964444, 19.653777051510115, 29.896811372422416, 5.204456750426676, 48.88290462739324, 1.9807877232704336, 34.225222162687444, 6.8871873832235675, 32.74766615007006, -0.5997843342487562, 33.46140904630439, 15.68057738089169, 34.207886903157394, -10.699533804943494, 28.049483383296785, 3.9270010221037666, 18.377529987918265, 13.796683137776874, 21.376204370328274, -7.3834142308792, 11.760198062485955, 26.270028844984004, 10.501382833944575, -22.487345612191703, 13.530404453245714, 2.2938555866903574]

key=>2 value=>Vector[24.940852140881255, -28.147952519843155, -49.76843967476341, -3.090404759433567, -6.005258785978909, -18.463937248389925, -3.8986968946987366, -3.270104868879423, 4.930538274590316, -28.18945506161604, 3.4756232748697937, 8.889442897667022, 9.673290434701258, -13.22072530600902, 16.260664021612275, -22.10237461547388, 21.61282413694127, -1.7534368586030218, 27.667554173368536, -27.562908311522058, 26.21935368380944, 12.592094486752078, 28.151835289403174, -15.565717590250516, 50.333276266234485, -4.571181458624587, 28.78998757268969, -4.596080165028791, 30.0548116479369, -15.604718300405139, 26.514752621428595, 7.013498329530948, 30.185717777730062, -25.480782929392593, 24.589290385840325, -13.454842939653192, 16.83210853604253, -0.33631426926212377, 23.203205027796113, -21.75258030941262, 3.6384632846985165, 16.596990845567586, 8.52646674537511, -26.952615169266696, 3.344084229865103, -9.453816292107742]

key=>3 value=>Vector[-41.55686180920855, -19.735047077436587, -50.62695460887118, -5.749923393660431, -42.058667039203144, -10.877187928103174, -41.0267450950429, -2.288352017284661, -42.57051201086565, -19.920906585035333, -40.768026627908164, 4.248291366620771, -35.95282086925483, -8.638485519254395, -34.71094257892606, -18.963971800005627, -28.890262659371068, 1.6080741897599586, -15.978395532870024, -28.083276354207438, -14.74695248833369, 17.293176167887143, -16.337865297961542, -6.474373300095101, 50.04979913981265, 0.36839332654821644, 0.23666349671181602, -0.4737052119518351, 1.8138176796099157, -14.101620490948552, -8.962545976575061, 10.377667627740191, -2.685360485998391, -25.69363315177292, -20.26604683164372, -11.673979225759139, -31.855235039571475, -3.2097500891601625, -28.268020810043648, -20.281723186655025, -38.491340261369395, 6.647936559267565, -40.339592627232406, -23.88550356971671, -37.28931732937367, -12.832731349992573]

key=>4 value=>Vector[47.14561269208871, -20.415259705417988, -49.532314252623856, -4.417772831690554, -1.5495611201795405, -13.485018495244155, 2.679777556521926, 0.8828164954171603, 5.367528038775974, -25.67188059585543, 12.359995956190929, 12.467791969389932, 22.709441764628817, -10.809389581691695, 34.932833496034, -20.53698067537853, 35.860981884437535, -2.3711550136247976, 46.5174966513033, -25.7364269864266, 44.148382812262525, 1.8695670103714828, 46.209272099821284, -14.816132373589845, 50.27927675646235, -5.416921706352221, 43.41001697806072, -1.621296991765634, 44.50729051638834, -8.913318261303663, 43.41517655486127, 4.516946634480419, 46.66345856948144, -16.948861409215134, 38.55323210420715, -8.571903921874723, 32.539083007940825, 3.015956047396324, 37.69997255475066, -17.246687581710596, 15.71651155645302, 18.501809340984718, 24.170632792594464, -27.881027972038336, 18.836841782034046, -5.47700973130864]

key=>5 value=>Vector[-5.1207282206226346, -26.29754831150796, -49.67065494703758, -3.9956585291550315, -17.894504833175954, -16.26285701552571, -18.07015469507605, -3.7778831581125654, -16.672738271396746, -25.210473049807906, -15.225186634395403, 10.546842454410124, -13.113993424379698, -11.52243079128973, -9.104249383572675, -20.999818853381623, -5.24687638486918, 2.039534200163223, 2.099002970961558, -27.842267450026142, 3.389595948733595, 18.741563748057327, 3.4102751605809383, -10.41555136788847, 49.851908880085794, -0.6944962784902364, 11.08405231836013, -2.365733124140035, 12.006378303999805, -16.101576376847934, 5.155233769252717, 10.72747356326647, 7.456477375466815, -25.846747164089425, 0.5141681320865048, -12.003193178526482, -8.224601755439082, 1.6599352467167245, -2.8332631135916118, -21.056558398357232, -13.34461411753318, 18.069474388997424, -13.997152876961005, -29.42614920989098, -14.177693397775947, -12.825818029873385]

key=>6 value=>Vector[-29.010182486327615, -7.740482510492753, -44.61910886935686, -5.054806392702727, -29.195835961277652, -6.523942530866998, -29.327740423747827, 4.632302389812933, -29.303709600439642, -19.37447516184173, -28.90042703377303, 17.89090048797723, -26.88750595142273, -0.578518823692231, -18.50131825856713, -11.321549006085478, -18.34512408434529, 10.831167431581061, -11.117801072667257, -25.182750780388666, -10.543230183558768, 24.971122038658848, -9.997514662457371, -0.6905055916685423, 49.58119978458826, 1.1175481319211666, 3.1728204836787253, 4.556589364225157, 3.2934518292373367, -7.052208332473129, -2.131199929866865, 16.001482666215495, -2.3974469765284834, -16.94681591913842, -10.466633058150606, 0.818764995406306, -15.646616415283482, 8.058740441613397, -14.884054838628598, -10.665699717844955, -23.38798877243629, 20.28217962590662, -23.170488554334266, -20.818708687260546, -24.53162798230061, 0.2273092999582481]

key=>7 value=>Vector[15.897410078670937, 23.286300880141084, -50.066571582306544, 4.4498864531907305, -7.348713521822665, 2.271346094969135, -8.174950011242856, 16.193833468146455, -1.1128959464311539, -10.691623575689647, -3.707555910789594, 26.06308516908758, 5.31075457098379, 11.615489169015733, 2.0165966691720807, -0.8917022684469085, 1.0957913190948407, 20.552068579185033, 22.266114219972, -16.25512409528908, 21.42209954028875, 25.770260647029676, 22.343658621360994, 15.331511398856636, 50.07237386310139, 4.486401565598733, 26.231100774782238, 15.163397932521075, 25.31955214865832, 3.9121437960767014, 25.767131279659743, 23.433689752378847, 24.244810208499253, -7.628358086707211, 20.520378590972882, 11.707264147646761, 2.298989571595796, 18.197618671249916, 1.660188684243172, -1.7371677764618454, -1.7660506498728705, 28.4193430930348, -3.2086344759682444, -18.096561361504182, -4.237654966746013, 10.588861943572764]

key=>8 value=>Vector[-0.623515334216993, -3.1858712861677665, -49.49129229051702, -1.3596298844720724, -14.65886147247534, -6.155145526661561, -14.63152364178129, 3.620477506461865, -12.576676997118662, -16.339092667870094, -12.695426367081488, 14.510706997161991, -10.255711013202356, -1.5107617347578837, -4.49001489171269, -11.102245390166877, -3.5929687922300966, 8.148292843672944, 2.511644200572446, -20.45746985129784, 2.265234843321624, 18.431324072721097, 0.20231167157117236, -1.1124904213513833, 49.61548962608022, -0.09809774738816536, 14.57060609588347, 3.228447916750179, 14.064669974031027, -6.4760811089128865, 11.914414894250246, 14.279356715054355, 12.29414623814478, -15.982998529611855, 6.5496578415472335, -1.6843532991412473, 0.6809875854557345, 7.883340669595711, 2.048186134778563, -10.882718527432758, -2.5101158815036033, 21.103369048631325, -3.6445469250597458, -23.66854736893545, -1.8275645340911835, -2.390900066026944]

key=>9 value=>Vector[-32.58777393539648, 15.856735466717515, -50.14696529312404, 5.124634270928462, -39.68651335390241, 1.6230334374374438, -40.21360376527588, 9.415432459125427, -38.33520974500945, -7.937142561005714, -39.04910211387754, 17.56696524619866, -33.41042834160785, 6.916201868277814, -30.084951981411997, -5.1437727212880535, -32.04592882496292, 15.407671849679122, -12.821697172595306, -19.96727339906, -14.990204429659597, 27.195891529492748, -14.35389222240791, 5.649338831503169, 49.93150661526734, 3.3556478763333772, 1.3933735880028775, 10.517903896145654, 0.3239508182812394, -2.029080093708513, -2.5128723492425613, 21.280084880796643, -6.023965008614012, -13.714461668221661, -15.343063406609332, 5.709743928941137, -25.46264015835178, 13.685905392454025, -26.987379342925873, -3.271454485356197, -34.182119073033405, 20.045251233515835, -34.161752559380965, -9.630431457143185, -33.37373031859282, 10.276846071787757]

key=>10 value=>Vector[-10.998762001584533, 24.525287732955647, -50.15177893603267, 4.9747110984479175, -23.29500442151544, 3.8305983885948063, -23.456375794779756, 16.161148044295828, -20.892939252416518, -8.502835302079474, -24.1815634409461, 24.371024327276277, -16.814397975319263, 12.267291589750366, -17.034715363798778, -2.8656600395907668, -19.29574534565708, 19.36250233525639, 0.6496734135422504, -17.912229760802056, 1.5777422339341034, 28.656172579226336, 0.8700481356470997, 10.395098272805363, 49.912373845117, 3.4462217087243, 10.390410313325555, 17.21089390509559, 8.996324282682487, 2.844992054298489, 5.68050411428071, 26.00746000786301, 3.2432504661331207, -10.285608894304396, -1.9941654018207466, 12.28813188993027, -14.321508840766935, 18.767333361570987, -18.75631004624808, -0.8484654691673404, -21.813926725801373, 26.50120744426839, -20.552923878134187, -16.428719847169695, -21.756597747567508, 14.940313217093632]

